"TRIP_ID","season","year","reach_start","RIVER_CODE","baited_hoop_net","boat_electrofishing","unbaited_hoop_net","antenna_temporary","sampling.date","id","water.temp"
"GC20100805","fall",2010,128,"COR",0,85,439,0,2010-08-12,"GC20100805 fall 128",12.94
"GC20100902","fall",2010,128,"COR",0,99,719,0,2010-09-09,"GC20100902 fall 128",12.76
"GC20101014","fall",2010,128,"COR",0,107.4,672,0,2010-10-22,"GC20101014 fall 128",11.99
"GC20110507","spring",2011,128,"COR",0,22,0,0,2011-05-12,"GC20110507 spring 128",10.02
"GC20110805","fall",2011,128,"COR",0,83,729,0,2011-08-11,"GC20110805 fall 128",14.52
"GC20110901","fall",2011,128,"COR",0,84.8,734,0,2011-09-08,"GC20110901 fall 128",15.24
"GC20111006","fall",2011,128,"COR",0,82,732,0,2011-10-13,"GC20111006 fall 128",15.13
"GC20120419","spring",2012,128,"COR",0,282,532,0,2012-04-30,"GC20120419 spring 128",11.58
"GC20120511","spring",2012,128,"COR",0,23,0,0,2012-05-15,"GC20120511 spring 128",12.08
"GC20120913","fall",2012,128,"COR",0,273,623,0,2012-09-25,"GC20120913 fall 128",12.3
"GC20130405","spring",2013,128,"COR",0,271,506,0,2013-04-15,"GC20130405 spring 128",10.62
"GC20130525","spring",2013,128,"COR",0,20,0,0,2013-05-29,"GC20130525 spring 128",11.8
"GC20130912","fall",2013,128,"COR",0,71,594,0,2013-09-23,"GC20130912 fall 128",12.89
"GC20140403","spring",2014,128,"COR",0,108,604,0,2014-04-14,"GC20140403 spring 128",10.9
"GC20140911","fall",2014,128,"COR",0,88,610,0,2014-09-22,"GC20140911 fall 128",15.38
"GC20150402","spring",2015,128,"COR",0,91,518,0,2015-04-15,"GC20150402 spring 128",10.81
"GC20150910","fall",2015,128,"COR",0,91,638,0,2015-09-22,"GC20150910 fall 128",14.5
"GC20160330","spring",2016,128,"COR",0,85,567,0,2016-04-10,"GC20160330 spring 128",10.17
"GC20160405","spring",2016,128,"COR",6,22,0,0,2016-04-09,"GC20160405 spring 128",10.15
"GC20160519","spring",2016,128,"COR",3,7,0,0,2016-05-23,"GC20160519 spring 128",11.74
"GC20160827","fall",2016,128,"COR",14,0,0,39,2016-08-30,"GC20160827 fall 128",14.21
"GC20160908","fall",2016,128,"COR",0,86,588,0,2016-09-20,"GC20160908 fall 128",14.65
"GC20160908","fall",2016,128,"COR",0,86,588,0,2016-09-20,"GC20160908 fall 128",14.65
"GC20160910","fall",2016,128,"COR",0,0,0,66,2016-09-20,"GC20160910 fall 128",14.65
"GC20160910","fall",2016,128,"COR",0,0,0,66,2016-09-20,"GC20160910 fall 128",14.65
"GC20170402","spring",2017,128,"COR",8,3,0,0,2017-04-05,"GC20170402 spring 128",9.66
"GC20170425","spring",2017,128,"COR",0,93,531,0,2017-05-02,"GC20170425 spring 128",11.47
"GC20170819","fall",2017,128,"COR",51,0,0,5,2017-08-22,"GC20170819 fall 128",13.6
"GC20170926","fall",2017,128,"COR",0,95,474,0,2017-10-02,"GC20170926 fall 128",14.2
"GC20170928","fall",2017,128,"COR",0,0,0,6,2017-10-03,"GC20170928 fall 128",13.96
"GC20180405","spring",2018,128,"COR",5,8,0,0,2018-04-08,"GC20180405 spring 128",11.32
"GC20180511","spring",2018,128,"COR",0,94,527,61,2018-05-16,"GC20180511 spring 128",11.72
"GC20180615","spring",2018,128,"COR",0,8,84,0,2018-06-19,"GC20180615 spring 128",13.27
"GC20180615","spring",2018,128,"COR",0,8,84,0,2018-06-19,"GC20180615 spring 128",13.27
"GC20180617","spring",2018,128,"COR",0,0,0,21,2018-06-19,"GC20180617 spring 128",13.27
"GC20180617","spring",2018,128,"COR",0,0,0,21,2018-06-19,"GC20180617 spring 128",13.27
"GC20180822","fall",2018,128,"COR",56,0,0,3,2018-08-23,"GC20180822 fall 128",12.85
"GC20181005","fall",2018,128,"COR",0,0,0,58,2018-10-11,"GC20181005 fall 128",13
"GC20181005","fall",2018,128,"COR",0,0,0,58,2018-10-11,"GC20181005 fall 128",13
"GC20181006","fall",2018,128,"COR",0,93,474,0,2018-10-11,"GC20181006 fall 128",13
"GC20181006","fall",2018,128,"COR",0,93,474,0,2018-10-11,"GC20181006 fall 128",13
"GC20190501","spring",2019,128,"COR",0,92,519,49,2019-05-07,"GC20190501 spring 128",11.27
"GC20190518","spring",2019,128,"COR",7,7,0,0,2019-05-20,"GC20190518 spring 128",10.78
"GC20191001","fall",2019,128,"COR",0,93,456,66,2019-10-08,"GC20191001 fall 128",15.19
"GC20201002","fall",2020,128,"COR",0,93,490,49,2020-10-08,"GC20201002 fall 128",12.83
"GC20040311","spring",2004,136,"COR",0,0,90,0,2004-03-18,"GC20040311 spring 136",10.37
"GC20040402","spring",2004,136,"COR",0,24,0,0,2004-04-06,"GC20040402 spring 136",10.41
"GC20040501","spring",2004,136,"COR",0,9,0,0,2004-05-06,"GC20040501 spring 136",12.35
"GC20040812","fall",2004,136,"COR",0,0,90,0,2004-08-19,"GC20040812 fall 136",14.54
"GC20040909","fall",2004,136,"COR",0,0,90,0,2004-09-16,"GC20040909 fall 136",15.61
"GC20050310","spring",2005,136,"COR",0,0,88,0,2005-03-17,"GC20050310 spring 136",9.5
"GC20050416","spring",2005,136,"COR",0,24,0,0,2005-04-20,"GC20050416 spring 136",11.71
"GC20050514","spring",2005,136,"COR",0,7,0,0,2005-05-19,"GC20050514 spring 136",12.55
"GC20050804","fall",2005,136,"COR",0,0,90,0,2005-08-11,"GC20050804 fall 136",16.51
"GC20050901","fall",2005,136,"COR",0,0,90,0,2005-09-08,"GC20050901 fall 136",17.51
"GC20060309","spring",2006,136,"COR",0,0,86,0,2006-03-16,"GC20060309 spring 136",9.5
"GC20060408","spring",2006,136,"COR",0,4,0,0,2006-04-13,"GC20060408 spring 136",11.01
"GC20060506","spring",2006,136,"COR",0,24,0,0,2006-05-10,"GC20060506 spring 136",12.04
"GC20060603","spring",2006,136,"COR",36,0,0,0,2006-06-07,"GC20060603 spring 136",12.68
"GC20060810","fall",2006,136,"COR",0,0,87,0,2006-08-17,"GC20060810 fall 136",13.61
"GC20060907","fall",2006,136,"COR",0,0,87,0,2006-09-15,"GC20060907 fall 136",14.28
"GC20070308","spring",2007,136,"COR",0,35,0,0,2007-03-13,"GC20070308 spring 136",10.04
"GC20070404","spring",2007,136,"COR",0,0,24,0,2007-04-15,"GC20070404 spring 136",10.4
"GC20070502","spring",2007,136,"COR",0,0,11,0,2007-05-13,"GC20070502 spring 136",12.18
"GC20080327","spring",2008,136,"COR",0,36,0,0,2008-04-02,"GC20080327 spring 136",9.62
"GC20080816","fall",2008,136,"COR",0,12,0,0,2008-08-17,"GC20080816 fall 136",13.74
"GC20080911","fall",2008,136,"COR",0,0.8,0,0,2008-09-18,"GC20080911 fall 136",13.68
"GC20090326","spring",2009,136,"COR",0,24,0,0,2009-03-31,"GC20090326 spring 136",9.73
"GC20100401","spring",2010,136,"COR",0,24,0,0,2010-04-06,"GC20100401 spring 136",10.09
"GC20110507","spring",2011,136,"COR",0,30,0,0,2011-05-13,"GC20110507 spring 136",10.58
"GC20140403","spring",2014,136,"COR",0,1,0,0,2014-04-08,"GC20140403 spring 136",11.06
"GC20140524","spring",2014,136,"COR",0,4,0,0,2014-05-28,"GC20140524 spring 136",13.99
"GC20150401","spring",2015,136,"COR",0,20,0,0,2015-04-04,"GC20150401 spring 136",10.46
"GC20160405","spring",2016,136,"COR",1,2,0,0,2016-04-09,"GC20160405 spring 136",10.31
"GC20160827","fall",2016,136,"COR",10,0,0,15,2016-08-30,"GC20160827 fall 136",14.43
"GC20170525","spring",2017,136,"COR",10,20,0,0,2017-05-28,"GC20170525 spring 136",12.44
"GC20040501","spring",2004,144,"COR",0,15,0,0,2004-05-06,"GC20040501 spring 144",12.5
"GC20050514","spring",2005,144,"COR",0,20,0,0,2005-05-19,"GC20050514 spring 144",12.77
"GC20060408","spring",2006,144,"COR",0,21,0,0,2006-04-13,"GC20060408 spring 144",11.18
"GC20070915","fall",2007,144,"COR",0,31,0,0,2007-09-19,"GC20070915 fall 144",13.12
"GC20090228","spring",2009,144,"COR",0,23,0,0,2009-03-05,"GC20090228 spring 144",9.79
"GC20100506","spring",2010,144,"COR",0,24,0,0,2010-05-11,"GC20100506 spring 144",11.27
"GC20100911","fall",2010,144,"COR",20,0,0,0,2010-09-15,"GC20100911 fall 144",13.6
"GC20110908","fall",2011,144,"COR",33,0,0,0,2011-09-12,"GC20110908 fall 144",15.2
"GC20120511","spring",2012,144,"COR",0,22,0,0,2012-05-16,"GC20120511 spring 144",12.6
"GC20120908","fall",2012,144,"COR",30,0,0,0,2012-09-11,"GC20120908 fall 144",13.46
"GC20130525","spring",2013,144,"COR",0,20,0,0,2013-05-31,"GC20130525 spring 144",12.59
"GC20130907","fall",2013,144,"COR",40,0,0,0,2013-09-11,"GC20130907 fall 144",13.66
"GC20140524","spring",2014,144,"COR",0,11,0,0,2014-05-28,"GC20140524 spring 144",14.2
"GC20140906","fall",2014,144,"COR",30,0,0,1,2014-09-10,"GC20140906 fall 144",15.74
"GC20150901","fall",2015,144,"COR",29,0,0,6,2015-09-05,"GC20150901 fall 144",15.14
"GC20040402","spring",2004,152,"COR",0,48,0,0,2004-04-07,"GC20040402 spring 152",10.9
"GC20050416","spring",2005,152,"COR",0,47,0,0,2005-04-22,"GC20050416 spring 152",11.77
"GC20060506","spring",2006,152,"COR",0,49,0,0,2006-05-11,"GC20060506 spring 152",12.34
"GC20070308","spring",2007,152,"COR",0,59,0,0,2007-03-14,"GC20070308 spring 152",10.38
"GC20070915","fall",2007,152,"COR",0,23,0,0,2007-09-20,"GC20070915 fall 152",13.23
"GC20080327","spring",2008,152,"COR",0,52,0,0,2008-04-03,"GC20080327 spring 152",10
"GC20090228","spring",2009,152,"COR",0,24,0,0,2009-03-06,"GC20090228 spring 152",9.72
"GC20100506","spring",2010,152,"COR",0,13,0,0,2010-05-12,"GC20100506 spring 152",10.98
"GC20110507","spring",2011,152,"COR",0,20,0,0,2011-05-14,"GC20110507 spring 152",11.29
"GC20150430","spring",2015,152,"COR",0,35,0,0,2015-05-03,"GC20150430 spring 152",11.85
"GC20160519","spring",2016,152,"COR",5,13,0,0,2016-05-24,"GC20160519 spring 152",12.21
"GC20040501","spring",2004,160,"COR",0,48,0,0,2004-05-07,"GC20040501 spring 160",12.8
"GC20040515","spring",2004,160,"COR",36,0,0,0,2004-05-21,"GC20040515 spring 160",12.95
"GC20050514","spring",2005,160,"COR",0,49,0,0,2005-05-21,"GC20050514 spring 160",13.66
"GC20060408","spring",2006,160,"COR",0,26,0,0,2006-04-15,"GC20060408 spring 160",11.42
"GC20060506","spring",2006,160,"COR",0,23,0,0,2006-05-13,"GC20060506 spring 160",12.82
"GC20060603","spring",2006,160,"COR",36,0,0,0,2006-06-08,"GC20060603 spring 160",13.21
"GC20070308","spring",2007,160,"COR",0,38,0,0,2007-03-16,"GC20070308 spring 160",10.79
"GC20070915","fall",2007,160,"COR",0,45,0,0,2007-09-21,"GC20070915 fall 160",13.32
"GC20080327","spring",2008,160,"COR",0,44,0,0,2008-04-05,"GC20080327 spring 160",10.14
"GC20090326","spring",2009,160,"COR",0,44,0,0,2009-04-01,"GC20090326 spring 160",9.91
"GC20100401","spring",2010,160,"COR",0,24,0,0,2010-04-07,"GC20100401 spring 160",10.07
"GC20100506","spring",2010,160,"COR",0,35,0,0,2010-05-13,"GC20100506 spring 160",11.03
"GC20100911","fall",2010,160,"COR",19,0,3,0,2010-09-16,"GC20100911 fall 160",14.07
"GC20110507","spring",2011,160,"COR",0,80,0,0,2011-05-16,"GC20110507 spring 160",10.73
"GC20110908","fall",2011,160,"COR",30,0,0,0,2011-09-13,"GC20110908 fall 160",15.53
"GC20120511","spring",2012,160,"COR",0,48,0,0,2012-05-18,"GC20120511 spring 160",13.27
"GC20130404","spring",2013,160,"COR",0,20,0,0,2013-04-09,"GC20130404 spring 160",10.55
"GC20130525","spring",2013,160,"COR",0,14,0,0,2013-06-01,"GC20130525 spring 160",13.22
"GC20130907","fall",2013,160,"COR",24,0,0,0,2013-09-12,"GC20130907 fall 160",14.2
"GC20140403","spring",2014,160,"COR",0,20,0,0,2014-04-09,"GC20140403 spring 160",11.62
"GC20140906","fall",2014,160,"COR",30,0,0,1,2014-09-11,"GC20140906 fall 160",15.76
"GC20150430","spring",2015,160,"COR",0,24,0,0,2015-05-05,"GC20150430 spring 160",11.63
"GC20160405","spring",2016,160,"COR",6,19,0,0,2016-04-10,"GC20160405 spring 160",10.74
"GC20160519","spring",2016,160,"COR",1,5,0,0,2016-05-24,"GC20160519 spring 160",12.41
"GC20170402","spring",2017,160,"COR",14,11,0,0,2017-04-06,"GC20170402 spring 160",10.44
"GC20180405","spring",2018,160,"COR",10,15,0,0,2018-04-09,"GC20180405 spring 160",11.77
"GC20180426","spring",2018,160,"COR",4,5,0,0,2018-04-29,"GC20180426 spring 160",12.05
"GC20180822","fall",2018,160,"COR",30,0,0,3,2018-08-25,"GC20180822 fall 160",13.51
"GC20190403","spring",2019,160,"COR",8,17,0,0,2019-04-06,"GC20190403 spring 160",10.83
"GC20190907","fall",2019,160,"COR",30,0,0,0,2019-09-09,"GC20190907 fall 160",16.69
"GC20040515","spring",2004,168,"COR",36,0,0,0,2004-05-22,"GC20040515 spring 168",12.74
"GC20040612","spring",2004,168,"COR",36,0,0,0,2004-06-15,"GC20040612 spring 168",13.18
"GC20050416","spring",2005,168,"COR",0,24,0,0,2005-04-23,"GC20050416 spring 168",11.67
"GC20060506","spring",2006,168,"COR",0,24,0,0,2006-05-14,"GC20060506 spring 168",13.36
"GC20070308","spring",2007,168,"COR",0,32,0,0,2007-03-17,"GC20070308 spring 168",10.9
"GC20080327","spring",2008,168,"COR",0,32,0,0,2008-04-06,"GC20080327 spring 168",10.53
"GC20090228","spring",2009,168,"COR",0,24,0,0,2009-03-07,"GC20090228 spring 168",9.58
"GC20090326","spring",2009,168,"COR",0,2,0,0,2009-04-02,"GC20090326 spring 168",10.02
"GC20100401","spring",2010,168,"COR",0,24,0,0,2010-04-08,"GC20100401 spring 168",9.81
"GC20110507","spring",2011,168,"COR",0,20,0,0,2011-05-17,"GC20110507 spring 168",10.59
"GC20120908","fall",2012,168,"COR",28,0,0,0,2012-09-12,"GC20120908 fall 168",14.07
"GC20130525","spring",2013,168,"COR",0,18,0,0,2013-06-02,"GC20130525 spring 168",13.26
"GC20150430","spring",2015,168,"COR",0,5,0,0,2015-05-05,"GC20150430 spring 168",11.79
"GC20150901","fall",2015,168,"COR",27,0,0,5,2015-09-06,"GC20150901 fall 168",15.65
"GC20160405","spring",2016,168,"COR",2,4,0,0,2016-04-10,"GC20160405 spring 168",10.87
"GC20160827","fall",2016,168,"COR",28,0,0,9,2016-08-31,"GC20160827 fall 168",14.8
"GC20170402","spring",2017,168,"COR",6,1,0,0,2017-04-06,"GC20170402 spring 168",10.49
"GC20170525","spring",2017,168,"COR",12,16,0,0,2017-05-29,"GC20170525 spring 168",13.24
"GC20170819","fall",2017,168,"COR",25,0,0,3,2017-08-24,"GC20170819 fall 168",14.41
"GC20180405","spring",2018,168,"COR",2,7,0,0,2018-04-09,"GC20180405 spring 168",11.88
"GC20190403","spring",2019,168,"COR",3,5,0,0,2019-04-06,"GC20190403 spring 168",10.94
"GC20190907","fall",2019,168,"COR",30,0,0,5,2019-09-10,"GC20190907 fall 168",17.04
"GC20200902","fall",2020,168,"COR",30,0,0,0,2020-09-04,"GC20200902 fall 168",14
"GC20040501","spring",2004,176,"COR",0,24,0,0,2004-05-09,"GC20040501 spring 176",13.19
"GC20050514","spring",2005,176,"COR",0,24,0,0,2005-05-22,"GC20050514 spring 176",14.08
"GC20060507","spring",2006,176,"COR",36,0,0,0,2006-05-13,"GC20060507 spring 176",13.13
"GC20120511","spring",2012,176,"COR",0,18,0,0,2012-05-20,"GC20120511 spring 176",13.39
"GC20120908","fall",2012,176,"COR",2,0,0,0,2012-09-12,"GC20120908 fall 176",14.18
"GC20150401","spring",2015,176,"COR",0,20,0,0,2015-04-05,"GC20150401 spring 176",10.92
"GC20150430","spring",2015,176,"COR",0,14,0,0,2015-05-06,"GC20150430 spring 176",11.87
"GC20150901","fall",2015,176,"COR",1,0,0,1,2015-09-06,"GC20150901 fall 176",15.73
"GC20160827","fall",2016,176,"COR",2,0,0,6,2016-08-31,"GC20160827 fall 176",14.91
"GC20170819","fall",2017,176,"COR",5,0,0,2,2017-08-24,"GC20170819 fall 176",14.5
"GC20180426","spring",2018,176,"COR",5,9,0,0,2018-04-30,"GC20180426 spring 176",12.27
"GC20190518","spring",2019,176,"COR",3,6,0,0,2019-05-21,"GC20190518 spring 176",11.17
"GC20040402","spring",2004,184,"COR",0,24,0,0,2004-04-09,"GC20040402 spring 184",11.37
"GC20050416","spring",2005,184,"COR",0,1,0,0,2005-04-25,"GC20050416 spring 184",12.08
"GC20060408","spring",2006,184,"COR",0,24,0,0,2006-04-16,"GC20060408 spring 184",11.93
"GC20090326","spring",2009,184,"COR",0,21,0,0,2009-04-03,"GC20090326 spring 184",10.53
"GC20100506","spring",2010,184,"COR",0,6,0,0,2010-05-14,"GC20100506 spring 184",11.12
"GC20130404","spring",2013,184,"COR",0,12,0,0,2013-04-10,"GC20130404 spring 184",10.37
"GC20140403","spring",2014,184,"COR",0,13,0,0,2014-04-10,"GC20140403 spring 184",11.85
"GC20190518","spring",2019,184,"COR",1,1,0,0,2019-05-21,"GC20190518 spring 184",11.24
"GC20040402","spring",2004,192,"COR",0,11,0,0,2004-04-10,"GC20040402 spring 192",11.61
"GC20040612","spring",2004,192,"COR",70,0,0,0,2004-06-16,"GC20040612 spring 192",13.46
"GC20050416","spring",2005,192,"COR",0,24,0,0,2005-04-24,"GC20050416 spring 192",12.21
"GC20060506","spring",2006,192,"COR",0,24,0,0,2006-05-15,"GC20060506 spring 192",14.03
"GC20090228","spring",2009,192,"COR",0,24,0,0,2009-03-08,"GC20090228 spring 192",9.5
"GC20090326","spring",2009,192,"COR",0,3,0,0,2009-04-03,"GC20090326 spring 192",10.57
"GC20100401","spring",2010,192,"COR",0,24,0,0,2010-04-09,"GC20100401 spring 192",10.22
"GC20100506","spring",2010,192,"COR",0,18,0,0,2010-05-14,"GC20100506 spring 192",11.24
"GC20110507","spring",2011,192,"COR",0,30,0,0,2011-05-18,"GC20110507 spring 192",10.58
"GC20110908","fall",2011,192,"COR",8,0,0,0,2011-09-14,"GC20110908 fall 192",15.66
"GC20120511","spring",2012,192,"COR",0,24,0,0,2012-05-21,"GC20120511 spring 192",13.72
"GC20120908","fall",2012,192,"COR",1,0,0,0,2012-09-13,"GC20120908 fall 192",15.17
"GC20130404","spring",2013,192,"COR",0,7,0,0,2013-04-10,"GC20130404 spring 192",10.49
"GC20140403","spring",2014,192,"COR",0,35,0,0,2014-04-11,"GC20140403 spring 192",12.09
"GC20140906","fall",2014,192,"COR",29,0,0,1,2014-09-12,"GC20140906 fall 192",16.27
"GC20160405","spring",2016,192,"COR",8,16,0,0,2016-04-11,"GC20160405 spring 192",11.1
"GC20190403","spring",2019,192,"COR",2,4,0,0,2019-04-07,"GC20190403 spring 192",11.38
"GC20040402","spring",2004,200,"COR",0,13,0,0,2004-04-10,"GC20040402 spring 200",11.69
"GC20040501","spring",2004,200,"COR",0,2,0,0,2004-05-10,"GC20040501 spring 200",13.7
"GC20040612","spring",2004,200,"COR",2,0,0,0,2004-06-17,"GC20040612 spring 200",13.53
"GC20050416","spring",2005,200,"COR",0,23,0,0,2005-04-25,"GC20050416 spring 200",12.23
"GC20050514","spring",2005,200,"COR",0,4,0,0,2005-05-23,"GC20050514 spring 200",14.63
"GC20060408","spring",2006,200,"COR",0,4,0,0,2006-04-17,"GC20060408 spring 200",12.11
"GC20060603","spring",2006,200,"COR",36,0,0,0,2006-06-10,"GC20060603 spring 200",13.69
"GC20090326","spring",2009,200,"COR",0,24,0,0,2009-04-04,"GC20090326 spring 200",10.4
"GC20100401","spring",2010,200,"COR",0,24,0,0,2010-04-10,"GC20100401 spring 200",10.76
"GC20100911","fall",2010,200,"COR",50,0,0,0,2010-09-18,"GC20100911 fall 200",14.64
"GC20110908","fall",2011,200,"COR",74,0,0,0,2011-09-15,"GC20110908 fall 200",15.49
"GC20120908","fall",2012,200,"COR",158,0,0,0,2012-09-14,"GC20120908 fall 200",15.16
"GC20130610","spring",2013,200,"COR",131,0,0,0,2013-06-14,"GC20130610 spring 200",13.13
"GC20130610","spring",2013,200,"COR",131,0,0,0,2013-06-14,"GC20130610 spring 200",13.13
"GC20130904","fall",2013,200,"COR",142,0,0,0,2013-09-09,"GC20130904 fall 200",13.91
"GC20140403","spring",2014,200,"COR",0,1,0,0,2014-04-12,"GC20140403 spring 200",12.3
"GC20140906","fall",2014,200,"COR",1,0,0,0,2014-09-12,"GC20140906 fall 200",16.35
"GC20150430","spring",2015,200,"COR",0,1,0,0,2015-05-07,"GC20150430 spring 200",12.16
"GC20170402","spring",2017,200,"COR",4,4,0,0,2017-04-07,"GC20170402 spring 200",11.27
"GC20170819","fall",2017,200,"COR",30,0,0,6,2017-08-25,"GC20170819 fall 200",14.8
"GC20180405","spring",2018,200,"COR",8,14,0,0,2018-04-11,"GC20180405 spring 200",11.94
"GC20180426","spring",2018,200,"COR",3,6,0,0,2018-05-01,"GC20180426 spring 200",12.49
"SHI20120907","fall",2012,200,"COR",55,0,0,0,2012-09-10,"SHI20120907 fall 200",14.75
"SHI20130613","spring",2013,200,"COR",67,0,0,0,2013-06-14,"SHI20130613 spring 200",13.13
"SHI20130613","spring",2013,200,"COR",67,0,0,0,2013-06-14,"SHI20130613 spring 200",13.13
"SHI20130907","fall",2013,200,"COR",60,0,0,0,2013-09-08,"SHI20130907 fall 200",14.17
"SHI20140610","spring",2014,200,"COR",61,0,0,0,2014-06-16,"SHI20140610 spring 200",14.76
"SHI20140909","fall",2014,200,"COR",57,0,0,0,2014-09-14,"SHI20140909 fall 200",16.33
"SHI20150609","spring",2015,200,"COR",60,0,0,0,2015-06-15,"SHI20150609 spring 200",13.72
"GC20040402","spring",2004,208,"COR",0,11,0,0,2004-04-11,"GC20040402 spring 208",11.53
"GC20040501","spring",2004,208,"COR",0,22,0,0,2004-05-10,"GC20040501 spring 208",13.82
"GC20040515","spring",2004,208,"COR",36,0,0,0,2004-05-23,"GC20040515 spring 208",13.36
"GC20040612","spring",2004,208,"COR",36,0,0,0,2004-06-18,"GC20040612 spring 208",13.38
"GC20050514","spring",2005,208,"COR",0,20,0,0,2005-05-23,"GC20050514 spring 208",14.72
"GC20060408","spring",2006,208,"COR",0,17,0,0,2006-04-17,"GC20060408 spring 208",12.19
"GC20060506","spring",2006,208,"COR",0,24,0,0,2006-05-16,"GC20060506 spring 208",14.43
"GC20060507","spring",2006,208,"COR",36,0,0,0,2006-05-14,"GC20060507 spring 208",13.84
"GC20060603","spring",2006,208,"COR",24,0,0,0,2006-06-11,"GC20060603 spring 208",13.9
"GC20070308","spring",2007,208,"COR",0,36,0,0,2007-03-18,"GC20070308 spring 208",11.34
"GC20070915","fall",2007,208,"COR",0,31,0,0,2007-09-23,"GC20070915 fall 208",13.88
"GC20080327","spring",2008,208,"COR",0,36,0,0,2008-04-07,"GC20080327 spring 208",11.14
"GC20090228","spring",2009,208,"COR",0,24,0,0,2009-03-09,"GC20090228 spring 208",9.61
"GC20100506","spring",2010,208,"COR",0,21,0,0,2010-05-15,"GC20100506 spring 208",11.56
"GC20100911","fall",2010,208,"COR",60,0,8,0,2010-09-19,"GC20100911 fall 208",14.67
"GC20110507","spring",2011,208,"COR",0,16,0,0,2011-05-19,"GC20110507 spring 208",10.55
"GC20110908","fall",2011,208,"COR",76,0,0,0,2011-09-16,"GC20110908 fall 208",15.6
"GC20120511","spring",2012,208,"COR",0,35,0,0,2012-05-22,"GC20120511 spring 208",14.27
"GC20120908","fall",2012,208,"COR",34,0,0,0,2012-09-16,"GC20120908 fall 208",14.17
"GC20130404","spring",2013,208,"COR",0,20,0,0,2013-04-11,"GC20130404 spring 208",10.51
"GC20130525","spring",2013,208,"COR",0,12,0,0,2013-06-03,"GC20130525 spring 208",13.45
"GC20130907","fall",2013,208,"COR",85,0,0,0,2013-09-14,"GC20130907 fall 208",15.3
"GC20140403","spring",2014,208,"COR",0,16,0,0,2014-04-12,"GC20140403 spring 208",12.41
"GC20140906","fall",2014,208,"COR",15,0,0,0,2014-09-13,"GC20140906 fall 208",16.51
"GC20150430","spring",2015,208,"COR",0,19,0,0,2015-05-07,"GC20150430 spring 208",12.26
"GC20150901","fall",2015,208,"COR",60,5,0,9,2015-09-08,"GC20150901 fall 208",16.39
"GC20160519","spring",2016,208,"COR",10,20,0,0,2016-05-25,"GC20160519 spring 208",12.9
"GC20160827","fall",2016,208,"COR",29,0,0,26,2016-09-01,"GC20160827 fall 208",15.32
"GC20170525","spring",2017,208,"COR",14,15,0,0,2017-05-30,"GC20170525 spring 208",14.17
"GC20170819","fall",2017,208,"COR",40,0,0,4,2017-08-26,"GC20170819 fall 208",14.95
"GC20180426","spring",2018,208,"COR",15,18,0,0,2018-05-02,"GC20180426 spring 208",11.92
"GC20190907","fall",2019,208,"COR",40,0,0,0,2019-09-11,"GC20190907 fall 208",17.43
"GC20040402","spring",2004,216,"COR",0,12,0,0,2004-04-11,"GC20040402 spring 216",11.63
"GC20040515","spring",2004,216,"COR",36,0,0,0,2004-05-24,"GC20040515 spring 216",13.41
"GC20040612","spring",2004,216,"COR",36,0,0,0,2004-06-19,"GC20040612 spring 216",13.71
"GC20050416","spring",2005,216,"COR",0,24,0,0,2005-04-26,"GC20050416 spring 216",12.61
"GC20050514","spring",2005,216,"COR",0,10,0,0,2005-05-24,"GC20050514 spring 216",14.92
"GC20060408","spring",2006,216,"COR",0,27,0,0,2006-04-18,"GC20060408 spring 216",12.06
"GC20060603","spring",2006,216,"COR",48,0,0,0,2006-06-12,"GC20060603 spring 216",14.07
"GC20070308","spring",2007,216,"COR",0,36,0,0,2007-03-19,"GC20070308 spring 216",11.47
"GC20070915","fall",2007,216,"COR",0,30,0,0,2007-09-24,"GC20070915 fall 216",13.84
"GC20080327","spring",2008,216,"COR",0,36,0,0,2008-04-08,"GC20080327 spring 216",11.31
"GC20090228","spring",2009,216,"COR",0,25,0,0,2009-03-10,"GC20090228 spring 216",9.7
"GC20100506","spring",2010,216,"COR",0,27,0,0,2010-05-16,"GC20100506 spring 216",12.1
"GC20110507","spring",2011,216,"COR",0,27,0,0,2011-05-20,"GC20110507 spring 216",10.59
"GC20110908","fall",2011,216,"COR",10,0,0,0,2011-09-17,"GC20110908 fall 216",15.65
"GC20120511","spring",2012,216,"COR",0,13,0,0,2012-05-23,"GC20120511 spring 216",14.51
"GC20120908","fall",2012,216,"COR",6,0,0,0,2012-09-16,"GC20120908 fall 216",14.31
"GC20130525","spring",2013,216,"COR",0,8,0,0,2013-06-03,"GC20130525 spring 216",13.66
"GC20130907","fall",2013,216,"COR",5,0,0,0,2013-09-14,"GC20130907 fall 216",15.39
"GC20140906","fall",2014,216,"COR",24,0,0,0,2014-09-13,"GC20140906 fall 216",16.63
"GC20150401","spring",2015,216,"COR",0,19,0,0,2015-04-06,"GC20150401 spring 216",11.49
"GC20160519","spring",2016,216,"COR",0,4,0,0,2016-05-25,"GC20160519 spring 216",13.03
"GC20160827","fall",2016,216,"COR",41,0,0,32,2016-09-02,"GC20160827 fall 216",15.6
"GC20170525","spring",2017,216,"COR",2,4,0,0,2017-05-30,"GC20170525 spring 216",14.32
"GC20180405","spring",2018,216,"COR",9,17,0,0,2018-04-12,"GC20180405 spring 216",12.07
"GC20180426","spring",2018,216,"COR",1,6,0,0,2018-05-02,"GC20180426 spring 216",12.05
