Date,Time,Datetime,PIT,Species,RiverCode,RM,Side,Baited,Antenna,Antenna Type,TRIP_ID,,
4/17/2019,3:36,4/17/19 3:36,3D9.1C2D3DA38B,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,4:10,4/17/19 4:10,3DD.003BA01276,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,4:25,4/17/19 4:25,3DD.003BCAB663,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,5:00,4/17/19 5:00,3D9.1BF1CD4697,HBC,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,5:17,4/17/19 5:17,3DD.003BCF2CBD,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,5:39,4/17/19 5:39,3D9.1C2D8DA4BE,UNK,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,5:40,4/17/19 5:40,3DD.003BFC7D36,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,5:42,4/17/19 5:42,3DD.003BEF8E91,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,5:55,4/17/19 5:55,3D9.1BF2562782,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,5:57,4/17/19 5:57,3DD.003BCF6784,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,6:07,4/17/19 6:07,3DD.003BFCD38E,UNK,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,6:21,4/17/19 6:21,384.36F2B2BD80,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,6:25,4/17/19 6:25,3D9.1C2D8EAF64,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,6:27,4/17/19 6:27,3D9.1C2D8DA652,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,6:28,4/17/19 6:28,3DD.003BCB29D6,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,6:39,4/17/19 6:39,384.3B23997F06,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,6:50,4/17/19 6:50,3DD.003BCA7930,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,7:01,4/17/19 7:01,3DD.003BCA90B2,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,7:20,4/17/19 7:20,3D9.1BF195BE92,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,7:40,4/17/19 7:40,3DD.003BA053D8,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,8:43,4/17/19 8:43,3D9.1C2D8C17E3,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,8:55,4/17/19 8:55,3DD.003BCA5F48,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,14:26,4/17/19 14:26,3DD.003BCA9E82,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,14:49,4/17/19 14:49,384.3B2399190D,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,15:03,4/17/19 15:03,3DD.003BCF3C70,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,15:39,4/17/19 15:39,3D9.1C2D3D8B86,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,15:40,4/17/19 15:40,384.1B796BB039,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,15:42,4/17/19 15:42,384.36F2B28A66,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,16:29,4/17/19 16:29,384.36F2B2AC45,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,16:43,4/17/19 16:43,3DD.003BEFE27D,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,18:28,4/17/19 18:28,3D9.1BF210CE82,HBC,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,18:29,4/17/19 18:29,3D9.1BF210C104,HBC,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,19:16,4/17/2019 19:16,3D9.1C2D8DE107,FMS,COR,60,R,N,DW16,Shore Based,PA20190406,,
4/17/2019,20:44,4/17/19 20:44,3DD.003B9C2CC8,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,20:49,4/17/19 20:49,3DD.003BA0458A,HBC,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,21:51,4/17/19 21:51,3DD.003BEFB52F,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,21:58,4/17/19 21:58,3DD.003BCAA0AC,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/17/2019,23:22,4/17/19 23:22,3DD.003BCAB54B,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,0:04,4/18/19 0:04,3DD.003BEFB52F,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,0:05,4/18/19 0:05,3D9.1BF1CD4697,HBC,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,0:08,4/18/19 0:08,3DD.003BCA69FA,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,0:19,4/18/19 0:19,3DD.003BA226F1,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,1:13,4/18/19 1:13,384.3B2399190D,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,2:05,4/18/19 2:05,3DD.003BCF2CBD,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,5:13,4/18/19 5:13,3DD.003B9C2CF9,HBC,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,5:20,4/18/2019 5:20,3DD.003BCAC949,FMS,COR,60,R,N,DW16,Shore Based,PA20190406,,
4/18/2019,5:22,4/18/19 5:22,3D9.1BF210CE82,HBC,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,5:31,4/18/19 5:31,3DD.003BCAA0AC,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,5:38,4/18/19 5:38,3D9.1C2D3DC01E,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,5:50,4/18/19 5:50,384.36F2B2BD91,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,5:51,4/18/19 5:51,3D9.1C2D8EAF64,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,5:54,4/18/19 5:54,3D9.1C2D8AE8F6,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,5:56,4/18/19 5:56,3DD.003BCA6677,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,6:51,4/18/19 6:51,3DD.003BEF8894,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,7:25,4/18/19 7:25,384.1B796BB039,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,7:27,4/18/19 7:27,3DD.003BA01276,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,7:40,4/18/19 7:40,3DD.003BCA9E82,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,9:28,4/18/19 9:28,3DD.003BEF84FD,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,10:48,4/18/19 10:48,3DD.003BCA9EB0,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,11:13,4/18/19 11:13,3D9.1BF252E70C,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,12:14,4/18/19 12:14,3DD.003BEF8CFA,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,14:05,4/18/19 14:05,3DD.003BCF670D,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,14:32,4/18/19 14:32,3DD.003BCF3C70,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,14:35,4/18/19 14:35,3DD.003BA04539,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,14:36,4/18/19 14:36,3DD.003B9C2CC8,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,14:38,4/18/19 14:38,3DD.003BCAB54B,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,14:40,4/18/19 14:40,3D9.1BF210C104,HBC,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,15:29,4/18/19 15:29,3DD.003BCAA64D,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,15:53,4/18/19 15:53,3DD.003BFCE9E3,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,16:13,4/18/19 16:13,3DD.003BCA6046,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,16:22,4/18/19 16:22,3DD.003BCA7930,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,16:25,4/18/19 16:25,3D9.1BF15D5B36,HBC,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,16:46,4/18/19 16:46,3DD.003BCF7087,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,16:50,4/18/19 16:50,3DD.003BCABF08,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,17:05,4/18/19 17:05,3DD.003BFCCDE0,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,17:11,4/18/19 17:11,384.3B2399DC2B,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,17:40,4/18/19 17:40,384.36F2B25455,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,17:43,4/18/19 17:43,3DD.003BCAA0A0,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,17:46,4/18/19 17:46,3DD.003BCB2B35,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,18:00,4/18/19 18:00,3DD.003BEF90C5,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,18:13,4/18/19 18:13,3DD.003BCF6784,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,22:22,4/18/19 22:22,3DD.003BFCCDD4,CRP,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,22:32,4/18/19 22:32,3DD.003B9C2D07,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,23:26,4/18/19 23:26,3DD.003BFCEF12,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,23:29,4/18/19 23:29,3D9.1C2D3F8762,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,23:32,4/18/19 23:32,384.36F2B2A3D0,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,23:41,4/18/19 23:41,3DD.003BCAA03A,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/18/2019,23:43,4/18/19 23:43,3D9.1C2D8DA4BE,UNK,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,0:01,4/19/19 0:01,384.36F2B2A3D0,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,0:09,4/19/19 0:09,384.3B2399190D,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,0:14,4/19/19 0:14,3DD.003BFCEF12,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,0:19,4/19/19 0:19,3DD.003BCB2B35,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,0:19,4/19/19 0:19,3DD.003BCF6784,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,0:24,4/19/19 0:24,3DD.003BCAB54B,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,0:36,4/19/19 0:36,3DD.003BA010C7,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,1:07,4/19/19 1:07,3DD.003D4D21B5,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,2:28,4/19/19 2:28,3DD.003BEFBA2E,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,2:39,4/19/19 2:39,3D9.1BF252E70C,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,2:50,4/19/19 2:50,3DD.003BEF81B3,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,4:01,4/19/19 4:01,3DD.003BCA7930,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,4:11,4/19/19 4:11,3DD.003BCB1EC8,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,5:18,4/19/19 5:18,3D9.1C2D8DA4BE,UNK,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,5:34,4/19/19 5:34,384.1B796BB039,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,5:36,4/19/19 5:36,3DD.003BCA9F1D,HBC,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,5:40,4/19/19 5:40,3DD.003BEF8894,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,5:41,4/19/19 5:41,3D9.1C2D3DC01E,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,5:54,4/19/19 5:54,3DD.003BEF90C5,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,6:21,4/19/19 6:21,3DD.003BA226F1,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,6:24,4/19/19 6:24,3DD.003BFCE95D,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,6:28,4/19/19 6:28,3D9.1C2D3F8762,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,7:48,4/19/19 7:48,3DD.003BCAA64D,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,9:08,4/19/19 9:08,3DD.003BCA5F48,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,10:33,4/19/19 10:33,3DD.003BCF589E,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,11:26,4/19/19 11:26,3DD.003BCF7087,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,14:06,4/19/19 14:06,3DD.003BCAAB4F,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,14:46,4/19/19 14:46,3D9.1C2D3D8B86,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,15:12,4/19/19 15:12,3D9.1BF255F954,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,15:15,4/19/19 15:15,3D9.1BF210C104,HBC,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,16:10,4/19/19 16:10,3DD.003BCAA0A0,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,16:57,4/19/19 16:57,3D9.1BF210CE82,HBC,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,17:21,4/19/19 17:21,3DD.003BEF86CC,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,17:53,4/19/19 17:53,3DD.003BFC7D36,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,18:10,4/19/19 18:10,3DD.003BEFAA49,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,18:16,4/19/19 18:16,3DD.003BFCCDE0,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,18:57,4/19/19 18:57,3DD.003BFCCDD4,CRP,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,19:25,4/19/2019 19:25,3D9.1C2D8DE107,FMS,COR,60,R,N,DW16,Shore Based,PA20190406,,
4/19/2019,20:39,4/19/2019 20:39,3DD.003BEFAA54,HBC,COR,60,R,N,DW16,Shore Based,PA20190406,,
4/19/2019,21:08,4/19/19 21:08,3DD.003B9C2CC8,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/19/2019,21:46,4/19/19 21:46,3DD.003BCA6046,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,0:02,4/20/19 0:02,3DD.003BCA9FA1,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,0:05,4/20/19 0:05,3DD.003BCF589E,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,0:16,4/20/19 0:16,3DD.003BCF3C70,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,0:38,4/20/19 0:38,384.36F2B2A3D0,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,1:11,4/20/19 1:11,3D9.1BF255F954,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,1:15,4/20/19 1:15,384.36F2B24F2E,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,1:37,4/20/19 1:37,384.1B796BB039,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,1:38,4/20/19 1:38,384.36F2B2BD70,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,1:56,4/20/19 1:56,3D9.1C2D8E9DA8,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,1:59,4/20/19 1:59,3DD.003D4D21B5,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,3:36,4/20/19 3:36,3DD.003BCF5FB3,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,4:01,4/20/19 4:01,3D9.1BF198D237,HBC,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,4:07,4/20/19 4:07,3D9.1C2D8C4F37,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,4:16,4/20/2019 4:16,3D9.1BF24E214A,FMS,COR,60,R,N,DW16,Shore Based,PA20190406,,
4/20/2019,4:47,4/20/19 4:47,384.1B796A47E1,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,4:51,4/20/19 4:51,3DD.003BCAB3F7,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,5:48,4/20/19 5:48,3DD.003BCAA64D,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,6:17,4/20/19 6:17,3DD.003BEF86CC,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,6:29,4/20/19 6:29,3DD.003BFCE95D,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,6:53,4/20/19 6:53,3D9.1C2D3F8762,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,7:43,4/20/19 7:43,3DD.003BA08075,UNK,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,8:16,4/20/19 8:16,3DD.003BEF90C5,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,11:03,4/20/2019 11:03,3D9.1C2D8DBF97,FMS,COR,60,R,N,DW16,Shore Based,PA20190406,,
4/20/2019,15:04,4/20/19 15:04,3DD.003BCF7087,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,15:24,4/20/19 15:24,3DD.003BFC81BA,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,15:35,4/20/19 15:35,3DD.003BA010C7,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,16:46,4/20/19 16:46,3DD.003BEFE27D,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,16:49,4/20/19 16:49,3D9.1BF210C104,HBC,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,16:50,4/20/19 16:50,3D9.1BF2562877,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,16:56,4/20/19 16:56,3D9.1C2D3D8B86,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,17:21,4/20/19 17:21,3DD.003BCAA0A0,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,18:05,4/20/19 18:05,3DD.003BEF88F9,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,18:21,4/20/19 18:21,3DD.003BA0255F,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,18:36,4/20/19 18:36,3D9.1BF252E70C,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,18:36,4/20/19 18:36,3DD.003BEF8F20,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,18:49,4/20/19 18:49,3DD.003BCB1EC8,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,18:55,4/20/19 18:55,3D9.1C2D41A333,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,19:00,4/20/19 19:00,3DD.003BEF8894,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,19:40,4/20/19 19:40,3DD.003BA050D1,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,19:50,4/20/19 19:50,3D9.1C2D8DA4BE,UNK,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,20:03,4/20/19 20:03,384.1B796FA3D9,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,20:08,4/20/19 20:08,3DD.003BEFBA2E,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,20:26,4/20/19 20:26,3DD.003B9C2CC8,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,20:44,4/20/2019 20:44,3DD.003BFCE232,FMS,COR,60,R,N,DW16,Shore Based,PA20190406,,
4/20/2019,21:08,4/20/19 21:08,3DD.003BEFE1DF,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,21:19,4/20/19 21:19,3DD.003BCA8190,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/20/2019,21:28,4/20/19 21:28,3DD.003BCAC510,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,0:34,4/21/19 0:34,3DD.003BCAA0A0,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,0:47,4/21/19 0:47,3DD.003BEFBA2E,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,1:31,4/21/19 1:31,3DD.003BCF5FB3,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,2:07,4/21/19 2:07,3D9.1BF252E70C,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,3:01,4/21/19 3:01,3D9.1C2D3F8762,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,5:04,4/21/19 5:04,3DD.003BA0255F,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,5:10,4/21/19 5:10,3D9.1BF210F36F,HBC,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,5:10,4/21/19 5:10,3D9.1C2D41A333,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,5:16,4/21/19 5:16,3DD.003BCAB3F7,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,5:26,4/21/19 5:26,3DD.003BEF90C5,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,5:27,4/21/19 5:27,3D9.1C2D8C4F37,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,5:30,4/21/19 5:30,3DD.003BCAA64D,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,5:43,4/21/19 5:43,3D9.1C2D3F5E89,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,6:20,4/21/19 6:20,3DD.003BCF589E,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,6:43,4/21/19 6:43,3DD.003BCA8190,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,6:51,4/21/19 6:51,3DD.003BCA6046,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,6:57,4/21/19 6:57,3DD.003BCAA03A,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,7:29,4/21/19 7:29,384.1B796BAA4B,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,7:36,4/21/19 7:36,3D9.1BF2531A97,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,7:37,4/21/19 7:37,3DD.003BEF8F20,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,7:39,4/21/19 7:39,3D9.1C2D3C7C00,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,7:47,4/21/19 7:47,3DD.003BFCE95D,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,15:07,4/21/19 15:07,3D9.1BF210C104,HBC,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,15:14,4/21/19 15:14,384.36F2B2A0F3,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,15:25,4/21/19 15:25,3DD.003BA037AA,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,16:33,4/21/19 16:33,3D9.1C2D3D8B86,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,17:05,4/21/19 17:05,3DD.003BEF86CC,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,17:30,4/21/19 17:30,3DD.003B9C2CC8,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,18:53,4/21/19 18:53,3DD.003BEF88F9,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,18:54,4/21/19 18:54,3DD.003BFB55D4,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,18:57,4/21/19 18:57,3DD.003D4D21B5,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,19:00,4/21/19 19:00,3DD.003BA050D1,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,19:13,4/21/19 19:13,3DD.003BCF3C70,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,19:36,4/21/19 19:36,3DD.003BFC7D36,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,19:38,4/21/19 19:38,3DD.003BCAA108,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,19:40,4/21/19 19:40,3DD.003BCB3D5D,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,19:54,4/21/19 19:54,384.1B796A47E1,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,20:16,4/21/19 20:16,384.3B2399E805,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/21/2019,21:41,4/21/19 21:41,3DD.003BCF6784,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/22/2019,0:15,4/22/19 0:15,3DD.003BCB1EC8,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
4/22/2019,0:20,4/22/19 0:20,3DD.003BCAA64D,FMS,COR,30,R,N,DW15,Shore Based,PA20190405,,
